subject	activity.name	tBodyAcc.mean...X	tBodyAcc.mean...Y	tBodyAcc.mean...Z	tBodyAcc.std...X	tBodyAcc.std...Y	tBodyAcc.std...Z	tGravityAcc.mean...X	tGravityAcc.mean...Y	tGravityAcc.mean...Z	tGravityAcc.std...X	tGravityAcc.std...Y	tGravityAcc.std...Z	tBodyAccJerk.mean...X	tBodyAccJerk.mean...Y	tBodyAccJerk.mean...Z	tBodyAccJerk.std...X	tBodyAccJerk.std...Y	tBodyAccJerk.std...Z	tBodyGyro.mean...X	tBodyGyro.mean...Y	tBodyGyro.mean...Z	tBodyGyro.std...X	tBodyGyro.std...Y	tBodyGyro.std...Z	tBodyGyroJerk.mean...X	tBodyGyroJerk.mean...Y	tBodyGyroJerk.mean...Z	tBodyGyroJerk.std...X	tBodyGyroJerk.std...Y	tBodyGyroJerk.std...Z	tBodyAccMag.mean..	tBodyAccMag.std..	tGravityAccMag.mean..	tGravityAccMag.std..	tBodyAccJerkMag.mean..	tBodyAccJerkMag.std..	tBodyGyroMag.mean..	tBodyGyroMag.std..	tBodyGyroJerkMag.mean..	tBodyGyroJerkMag.std..	fBodyAcc.mean...X	fBodyAcc.mean...Y	fBodyAcc.mean...Z	fBodyAcc.std...X	fBodyAcc.std...Y	fBodyAcc.std...Z	fBodyAcc.meanFreq...X	fBodyAcc.meanFreq...Y	fBodyAcc.meanFreq...Z	fBodyAccJerk.mean...X	fBodyAccJerk.mean...Y	fBodyAccJerk.mean...Z	fBodyAccJerk.std...X	fBodyAccJerk.std...Y	fBodyAccJerk.std...Z	fBodyAccJerk.meanFreq...X	fBodyAccJerk.meanFreq...Y	fBodyAccJerk.meanFreq...Z	fBodyGyro.mean...X	fBodyGyro.mean...Y	fBodyGyro.mean...Z	fBodyGyro.std...X	fBodyGyro.std...Y	fBodyGyro.std...Z	fBodyGyro.meanFreq...X	fBodyGyro.meanFreq...Y	fBodyGyro.meanFreq...Z	fBodyAccMag.mean..	fBodyAccMag.std..	fBodyAccMag.meanFreq..	fBodyBodyAccJerkMag.mean..	fBodyBodyAccJerkMag.std..	fBodyBodyAccJerkMag.meanFreq..	fBodyBodyGyroMag.mean..	fBodyBodyGyroMag.std..	fBodyBodyGyroMag.meanFreq..	fBodyBodyGyroJerkMag.mean..	fBodyBodyGyroJerkMag.std..	fBodyBodyGyroJerkMag.meanFreq..	angle.tBodyAccMean.gravity.	angle.tBodyAccJerkMean..gravityMean.	angle.tBodyGyroMean.gravityMean.	angle.tBodyGyroJerkMean.gravityMean.	angle.X.gravityMean.	angle.Y.gravityMean.	angle.Z.gravityMean.
15	WALKING	2.73899207962963	-1.90237594074074	-3.50220501851852	-3.27961801111111	1.80036977962963	-5.18932634814815	9.51524391481481	-2.33918282592593	6.36831048148148	-9.78397287962963	-9.71056501481482	-9.5805876537037	0.519453233333333	0.540334701851852	0.246265307407407	-3.73217585	0.20650982962963	-6.86268420555556	-1.2122988462963	-2.18056436666667	4.06399903888889	-3.29624620185185	-4.20865007777778	-4.8653265537037	-1.37953319814815	-1.32784970925926	-0.367012333333333	-2.83767987222222	-7.02402935925926	-5.91668608148148	-2.81113735925926	-3.34380629074074	-2.81113735925926	-3.34380629074074	-3.20129322962963	-3.19125593333333	-2.54203152777778	-4.37057816481482	-5.43979500555556	-6.3778595537037	-3.1744092037037	0.795833574074074	-5.54942138148148	-3.32520626851852	1.28287617777778	-5.37026414814815	-3.95518048333333	1.13418926481481	0.421850855555556	-3.9082198537037	-0.987531922222222	-6.48905254074074	-4.11500068148148	-1.07623378148148	-7.23051140740741	-3.14521804074074	-3.3303802	-1.59239339444444	-2.97233676296296	-5.35422096111111	-4.61464065555556	-3.57633378703704	-4.24395687222222	-5.43997593703704	-1.13634951111111	-3.69379481111111	0.17824162037037	-3.18723112037037	-4.58344792407407	1.93452199814815	-3.18007787407407	-3.32996265185185	0.531928355555556	-4.89166383703704	-4.81750218518519	-1.34152076666667	-6.45075178148148	-6.54010147222222	-0.237610974074074	0.230597888888889	-0.637569677777778	0.513741518518519	-1.57766290740741	-7.78195970555556	2.43545333703704	-0.0307724957055556
15	WALKING_DOWNSTAIRS	2.80198851190476	-0.666961073809524	-3.59600449285714	4.06471051190476	2.07335865	-2.81982181666667	9.3230220047619	-1.67462317142857	2.20047038571429	-9.42806478333333	-9.25685893571429	-9.3400831	1.12526843809524	0.769345707142857	-0.455495554761905	2.75517719761905	-0.306213554761905	-4.24858326666667	-2.53651642142857	-0.947343954761905	1.79848341428571	-3.55448551428571	-3.7320816	-2.50648085714286	-0.887265128571429	-0.465465585714286	0.223408721428571	-4.55980756428571	-5.74964116428571	-3.94542240714286	3.37197712380952	3.53204008095238	3.37197712380952	3.53204008095238	-1.04581233333333	2.97097358809524	-2.3385091047619	-2.91736757857143	-5.09466648095238	-5.63640131190476	2.69756621190476	1.97094179285714	-2.97463081190476	4.66325681428571	1.2349463	-3.57407559285714	-4.45576739047619	-0.649411676190476	1.75454975952381	0.364445111904762	-0.131386192857143	-3.51631548333333	2.10375291904762	0.546142373809524	-4.61599141904762	-3.77130942619048	-3.75167132380952	-0.930536719047619	-2.86267202857143	-4.02332301666667	-2.55484360238095	-3.86708499285714	-3.60972848571429	-3.436733	-3.4864046452381	-1.91033528333333	-0.519038169047619	3.31150229285714	2.96230231904762	-1.08568010952381	3.0602719547619	1.79468918571429	-0.0255668023809524	-3.73898631190476	-3.31341291666667	-1.74591160952381	-5.65396130714286	-5.93472444285714	0.774099416666667	0.0809756023809524	0.077116019047619	3.18401691428571	-1.16098535714286	-8.29411894285714	2.00250656666667	-0.034021550472619
15	WALKING_UPSTAIRS	2.70187595833333	-3.51274787708333	-3.78960128333333	-1.18984861458333	-0.756948960416667	-3.76042731666667	9.18544812291667	-3.149610125	5.46020949375	-9.52562395625	-9.27648821458333	-9.2161847875	0.4995650875	-0.287639016666667	0.590921841666667	-2.80233153541667	-3.11861356875	-7.48809454166667	1.19531103125	-1.25309361458333	2.81139746666667	-4.15251317916667	-4.61193795625	-4.77365945208333	-1.98937045208333	-0.783474452083333	-1.40559757291667	-5.25533949791667	-7.63053512083333	-6.57907649166667	-0.613978172916667	-2.54832780833333	-0.613978172916667	-2.54832780833333	-3.16050382083333	-3.13363553125	-3.13297653125	-3.52909555833333	-6.63637117708333	-7.48954848541667	-1.8967553	-3.18386293125	-5.395910825	-0.240167991666667	-0.925492597916667	-4.16440225208333	-5.05013560208333	-1.41630338333333	-2.78084235416667	-2.78500094375	-3.38102216666667	-7.14554172708333	-2.53269523541667	-3.30391429583333	-7.83004506458333	-4.39499582708333	-4.68496864166667	-3.64429165416667	-3.61096856875	-5.17025245833333	-4.85701745833333	-4.372253275	-1.81920162916667	-5.23744300833333	-2.93299752916667	-4.89174023125	-2.83232174583333	-2.77079270208333	-2.55659340833333	-1.28644796041667	-2.92345584583333	-3.91313399375	1.8072770875	-4.5369356625	-3.97434423541667	-3.33099958541667	-7.31422357916667	-7.93104483333333	2.90101920625	0.107906608333333	-0.1899673625	-3.663517925	1.36802838958333	-6.96282654166667	3.00676034583333	-0.0346700269020833
16	LAYING	2.74227162571429	-2.52757921714286	-2.72090790857143	-9.73691429428571	-9.43061150285714	-9.65490276285714	-5.49837423285714	-0.199270225714286	8.93884468571428	-9.63761977857143	-9.66087103857143	-9.67886002	7.22949488428571	1.96821091428571	-0.574526868571429	-9.88416723857143	-9.84867286857143	-9.87644127	-2.47620451571429	-6.17000836428571	7.43807442142857	-9.77010769857143	-9.70747514	-9.84781484857143	-6.14263200857143	-3.45417638285714	-5.49142581714286	-9.85835459428571	-9.89046576	-9.94465157714286	-9.61834634857143	-9.57895927714286	-9.61834634857143	-9.57895927714286	-9.88349656571429	-9.87891003571429	-9.51777099571428	-9.59020036285714	-9.90839526285714	-9.88212425428571	-9.80213187428572	-9.63635575142857	-9.74580069142857	-9.71409075142857	-9.37083636714286	-9.62524372714286	-3.67177318285714	-2.50693909714286	2.21900233285714	-9.88580046285714	-9.84752927142857	-9.85544945285714	-9.89287359142857	-9.86215013	-9.88348904571428	1.22206322857143	-0.407872685714286	1.5524865	-9.75892407428571	-9.76092920571429	-9.85957788	-9.77509583571429	-9.68135251857143	-9.85730995857143	-1.47157109571429	-2.48922984142857	1.24602652714286	-9.68020521285714	-9.58111895857143	-1.57817057428571	-9.87514525142857	-9.8724716	3.78090409	-9.70249638857143	-9.58975084	-1.32624587285714	-9.88695277714286	-9.88058401142857	1.29937278428571	0.367435842857143	0.906032887142857	-0.45684399	1.09479004285714	3.98207971714286	0.982209111428571	-0.756497965428571
16	SITTING	2.80768574492754	-1.43591974782609	-2.19693483623188	-9.86825605362319	-9.51607872463768	-9.39672247101449	9.42457377971015	-2.89149940724638	1.58259409855072	-9.80158243333333	-9.68023206956522	-9.426508	7.50716966376812	2.57724153333333	-0.525879443478261	-9.90861134782609	-9.81800970724638	-9.83487212898551	-2.78692924057971	-4.91822395652174	6.21783992463768	-9.81037373333333	-9.58336595507246	-9.60287831304348	-6.59202863333333	-3.71369404637681	-4.69096531884058	-9.8958327942029	-9.90621793333333	-9.88364321449275	-9.61879680724638	-9.48442672608696	-9.61879680724638	-9.48442672608696	-9.87472699130435	-9.83615334057971	-9.46417382463768	-9.37942404637681	-9.92444606231884	-9.88261252608696	-9.87043828985507	-9.61456685507246	-9.59552230434783	-9.86892418405797	-9.49829260434783	-9.34652146521739	-0.522884614492754	1.43717717246377	1.53227378985507	-9.90964251304348	-9.81752167391304	-9.81178036811594	-9.91567867681159	-9.83230774492754	-9.71318990869565	2.13964080434783	-0.767519328985507	-0.102896749275362	-9.78632856956522	-9.66796001739131	-9.60058264057971	-9.82057861449275	-9.54343752463768	-9.64270052318841	1.34366883623188	-1.9263954057971	1.38006245072464	-9.58335480724638	-9.5378788115942	2.33640054927536	-9.83968635942029	-9.82190554782609	3.2193033942029	-9.54060994347826	-9.38863215072464	-0.537886917391304	-9.89363136376812	-9.87506348985507	2.28621586086957	0.159600447826087	0.221377447826087	-0.392496934782609	-0.125987356521739	-7.9971926884058	2.00724678550725	-0.0411259984489855
16	STANDING	2.83497402948718	-1.85777427820513	-2.50521883076923	-9.89076811794872	-9.60298267692308	-9.53468961666667	9.41587749358974	2.48248741923077	-3.0963981974359	-9.73821228333333	-9.80552435769231	-9.59562830769231	7.36438905641026	2.75079419615385	-0.0683519564102564	-9.91026497435897	-9.8262195474359	-9.88073825641026	-3.39887498589744	-6.64817377692308	7.74477460769231	-9.73400107564103	-9.80110277307692	-9.82357006410256	-6.11601657179487	-4.24982241410256	-5.36612999487179	-9.87102322692308	-9.92589441153846	-9.92698522948718	-9.69948825128205	-9.57294494487179	-9.69948825128205	-9.57294494487179	-9.89205231794872	-9.86761550641026	-9.72528178205128	-9.64105768461538	-9.92848576025641	-9.90809427435897	-9.89427670897436	-9.6931401525641	-9.69999504230769	-9.89100620641026	-9.58174310128205	-9.48540267051282	0.00260918974358974	0.898203735897436	0.603839265384615	-9.91038638974359	-9.82425403974359	-9.86091891538462	-9.91847149615385	-9.84236462179487	-9.8865796025641	2.98057503205128	-0.0202076628205128	-0.0719768858974359	-9.73157351666667	-9.83594244615385	-9.8363927	-9.73926885	-9.78402418717949	-9.83527402051282	-0.995885593589744	-2.01410539871795	0.338644696153846	-9.71082558076923	-9.57173571923077	0.905285648717949	-9.86502687948718	-9.85912716923077	3.67396715769231	-9.75448632179487	-9.63574736025641	-0.639084364102564	-9.9117243	-9.90672800769231	2.21579826153846	0.0794453615384615	0.857484611538462	0.22211012051282	0.222264823076923	-7.88613521153846	3.11804912179487	0.138687314961538
16	WALKING	2.76023564509804	-2.41706129411765	-3.81574938039216	-4.04692523921569	-3.14569762352941	-2.34647646470588	9.25981326078431	2.92635094901961	-2.17351194313725	-9.82469595490196	-9.73784841960784	-9.61387254313725	0.931478352941176	0.240401782352941	-0.179266652941177	-3.96223738431373	-4.25563858627451	-4.4025821745098	-2.84749488039216	-3.7425973372549	4.19439519803922	-6.54171847058824	-6.12593634117647	-3.65489530588235	-1.60925787647059	-1.88930572352941	-0.666720647058824	-6.75889722745098	-7.12237752941176	-5.71264779411765	-2.58766694117647	-4.7180926745098	-2.58766694117647	-4.7180926745098	-3.63144483529412	-4.03386563921569	-4.85931932745098	-6.65078404313725	-6.71541834117647	-7.22808438431373	-3.94790433529412	-3.21500667843137	-2.44363048235294	-4.09070488039216	-3.54370678627451	-2.47295798235294	-3.80158921764706	-0.369355560784314	-0.87624427254902	-4.4140618254902	-4.54270822156863	-4.22332394117647	-4.02884115098039	-4.33612657843137	-4.5663628254902	-3.30912145882353	-3.96187909607843	-4.63694705882353	-5.9574648627451	-6.19731930392157	-4.32885310980392	-6.73741136862745	-6.1194087745098	-4.03219791372549	-2.70548384705882	-1.3609316	-2.89528484705882	-4.10463241960784	-5.92150985098039	2.62930979215686	-3.78278490588235	-4.41447754509804	1.65672088235294	-6.69228540784314	-7.21137001568627	2.87466048039216	-7.2068229	-7.45726853921569	1.32666847647059	0.389662905882353	-0.249573725490196	-1.1701535	0.818623188235294	-7.34720621176471	2.28867068823529	0.174356318431373
16	WALKING_DOWNSTAIRS	3.1235517	-2.1125038	-3.30586264893617	3.24701948085106	-1.61920063404255	0.391891206382979	9.17818427021277	2.56975158085106	-2.25382496382979	-9.57785118085106	-9.55487793617021	-9.10588943191489	1.25062076595745	-0.133866142553192	-0.981159644680851	-0.917402757446809	-2.92377583404255	-3.11309055531915	-0.345978574468085	-1.75842074042553	1.17290752978723	-4.5418847106383	-5.28329304680851	-4.44636334893617	-1.11739868510638	-1.63792431489362	-0.690001906382979	-6.23676024255319	-5.83421784680851	-5.40633469361702	2.43600217659574	1.69954347234043	2.43600217659574	1.69954347234043	-3.17465704468085	-1.64288541489362	-3.09820427234043	-4.22315316808511	-5.90896636382979	-5.95822214468085	1.55821498085106	-1.99055346595745	-0.195914872340426	3.2607258	-2.53519178723404	-0.330515282978723	-4.47958436170213	-0.398074972340426	0.37379450212766	-2.01352458085106	-3.37207135106383	-2.79859494042553	-0.475645936170213	-3.01779334893617	-3.76432559361702	-4.06571326170213	-4.21711635319149	-3.88129142340426	-4.36147945531915	-4.79512983617021	-3.75000625531915	-4.70373498510638	-5.65214032765957	-5.21100818723404	-2.89928857446808	0.979109787234043	-1.82783570851064	2.18828911702128	-0.854076863829787	-0.107143917021277	-0.67071329787234	-2.36130465744681	0.416116123404255	-4.88253939574468	-4.95178635957447	1.10230047659574	-5.8966315	-6.33479804680851	1.13510352553191	-1.67655533829787	-0.686052961702128	1.21005576808511	-0.756210682978723	-7.31151421702128	2.38727214893617	0.180955706382979
16	WALKING_UPSTAIRS	2.99819398039216	-2.76591474705882	-3.79769332745098	-3.97083831568627	-2.47510947843137	-2.6259881745098	8.26874282745098	-0.805926025490196	-3.79059698039216	-9.48413552745098	-9.33657461176471	-9.07649558823529	1.81820055882353	-0.112495370588235	0.724855892156863	-5.21089140196078	-4.25625937254902	-5.93411129607843	1.02032139607843	-0.304646994117647	0.243946488235294	-5.08087166666667	-5.8638289372549	-3.7666651372549	-2.38929859215686	-0.920163447058824	-1.27062859019608	-7.07264168627451	-7.7471906627451	-7.17101021960784	-2.33990331568627	-3.34795080196078	-2.33990331568627	-3.34795080196078	-4.8321905	-4.93067129607843	-3.08260568039216	-5.18189646470588	-7.37705162156863	-7.97293228431373	-4.74984014705882	-3.08512108627451	-3.72396097647059	-3.69636140980392	-2.10713801764706	-2.22662795686275	-4.38031145882353	-2.61133066470588	-3.59278869803922	-5.46088862941177	-4.68605205294118	-5.65220840588235	-5.38073090196078	-4.17127012352941	-6.20123586470588	-3.26264788039216	-5.35799234509804	-5.19560112156863	-5.3239971627451	-6.42018064117647	-4.92427493529412	-5.09896031372549	-5.59600598431373	-4.01800696078431	-4.10145717647059	-3.26538470392157	-4.19784041764706	-3.70649738235294	-4.18924256078431	-3.13427115294118	-4.75597717843137	-5.1993124	1.81862917843137	-6.30546675490196	-5.32486721568627	-2.95362529607843	-7.87833632352941	-8.25314327058824	2.1544686254902	0.448634809803922	0.835088652941177	-2.69905448235294	1.1717412627451	-5.45576641372549	0.132260354901961	0.293497544705882
17	LAYING	2.76571222676056	-2.29185247042254	-3.9420524915493	-9.72960567323944	-9.44792875211268	-9.53476700140845	-1.9913309	6.58792072253521	7.22657502112676	-9.61063222394366	-9.61466681267606	-9.57164565211268	6.74376644929577	1.58650569295775	-0.707078147887324	-9.81489017183099	-9.76960542816901	-9.8281300056338	-2.40391340422535	-5.8750071028169	6.79198236056338	-9.75893061830986	-9.71484336197183	-9.76200771267606	-6.53255051830986	-3.61961143943662	-5.13981600140845	-9.80792372112676	-9.83135596619718	-9.75545657042253	-9.53021411126761	-9.48257993521127	-9.53021411126761	-9.48257993521127	-9.81607627887324	-9.80126745352113	-9.60733121690141	-9.59325498732394	-9.85542411126761	-9.82038121126761	-9.74359280140845	-9.54648102253521	-9.65406091549296	-9.72438525352113	-9.42791615915493	-9.50116956478873	-1.52029642253521	0.24822364084507	0.942168991549296	-9.8147206915493	-9.77212387746479	-9.8038005915493	-9.83213244366197	-9.78343915774648	-9.83854158873239	2.03931196197183	0.893084535211268	0.665311114084507	-9.71949211126761	-9.73669098591549	-9.76164852112676	-9.77203498309859	-9.70627806901408	-9.78357126056338	-0.329438835211268	-0.0488023436619718	1.81207837605634	-9.61046326338028	-9.49042531690141	-0.479149911267606	-9.79687318732394	-9.79657231408451	3.81410577746479	-9.69014444788732	-9.6002383915493	-1.15282966901408	-9.82765526478873	-9.81983437605634	2.79268674647887	0.408106387323944	0.100606102816901	-0.0966717028169014	-0.339835630985916	3.95076582253521	-4.26235558450704	-0.555002876901408
17	SITTING	2.773570196875	-1.910923134375	-2.651147971875	-9.944439053125	-9.6185862984375	-9.6572919578125	9.4488374765625	2.221255453125	-1.18074465625	-9.9019661703125	-9.667201059375	-9.566106440625	7.5070986171875	2.058690975	0.4176801625	-9.8027810296875	-9.8863700234375	-9.90529261875	-3.0202763828125	-6.0105941671875	6.302469	-9.8963832578125	-9.8612868078125	-9.656427259375	-7.7146471046875	-4.0376484078125	-5.0481117375	-9.952559371875	-9.949818809375	-9.938412575	-9.7274734640625	-9.6506519109375	-9.7274734640625	-9.6506519109375	-9.9281471515625	-9.9144649921875	-9.67177744375	-9.6134775484375	-9.96334795	-9.80384255625	-9.939693815625	-9.6992798921875	-9.7484160453125	-9.9465731359375	-9.59789141875	-9.6292107328125	1.3118845546875	0.9342082671875	2.027682909375	-9.8048012109375	-9.883274196875	-9.888280653125	-9.805506621875	-9.8991581109375	-9.9081824828125	2.3854969109375	1.367859128125	1.984858228125	-9.8841106765625	-9.8879397953125	-9.6755459828125	-9.9004126046875	-9.84813098125	-9.669071453125	1.496963875	-2.574911065625	1.4723391671875	-9.73626755	-9.653996796875	1.169798625	-9.9142725046875	-9.9031962640625	4.088755775	-9.6930679234375	-9.7471085296875	0.2590390609375	-9.95204564375	-9.9362452375	3.5446079109375	-0.2839348484375	0.148453228125	0.5865134296875	-0.8177093953125	-8.1445408953125	2.5652545265625	0.117860678351562
17	STANDING	2.77942503333333	-2.36074349230769	-2.49957060384615	-9.91163919871795	-9.68176663717949	-9.70462679230769	9.04678547435898	-2.57486817948718	-4.1802047474359	-9.85751365769231	-9.75810476025641	-9.69171762179487	7.40864955641026	2.54862268717949	-0.201678132051282	-9.92094005512821	-9.8666125974359	-9.91217027307692	-2.83113700769231	-6.4904917025641	7.0925761974359	-9.81373082948718	-9.85121164615385	-9.85538363333333	-5.74025607307692	-4.04518753974359	-5.46331330897436	-9.89257196282051	-9.93699908589744	-9.92327099487179	-9.77635981410256	-9.75377309871795	-9.77635981410256	-9.75377309871795	-9.91742753589744	-9.90363248205128	-9.78184576538461	-9.77680837435897	-9.93672973717949	-9.92372117307692	-9.90927533846154	-9.7417056948718	-9.80231575769231	-9.91318528333333	-9.66427323846154	-9.66999000897436	-0.489785143589744	0.445597803846154	1.05457520384615	-9.92129225769231	-9.86278342435897	-9.89563633076923	-9.92775377692308	-9.88200349487179	-9.91450377692308	2.86777009871795	1.94285155897436	1.83857984102564	-9.80696264102564	-9.87334041282051	-9.85954978205128	-9.81791318076923	-9.83946584871795	-9.86725274871795	-1.28118784230769	-1.98622415769231	0.675262914102564	-9.80967748205128	-9.75504840641026	1.63338828205128	-9.90162798846154	-9.89472086666667	4.20013690128205	-9.84291131538462	-9.77263418717949	-1.25787307179487	-9.92723939358974	-9.92177303589744	3.15533955897436	1.29118974871795	1.11947923333333	0.171673691025641	0.606921058974359	-6.6226282474359	2.60217512307692	0.164226520641026
17	WALKING	2.72341855245902	-2.78677381147541	-3.6384296	-3.1950017295082	-1.46037516065574	-2.65824489180328	9.2811236852459	-5.46214694918033	-2.04686032459016	-9.80983351639344	-9.68613202622951	-9.56903248196721	1.57894134754098	-0.157924549180328	0.99155607704918	-3.55492635409836	-2.6711130704918	-5.34303311639344	-3.34217210327869	-4.51805027868852	4.04666853114754	-4.7981351295082	-4.54932903934426	-3.86044435409836	-2.68458922459016	-2.70990785409836	-1.40735757377049	-4.31296148196721	-5.60203489016393	-5.24422887377049	-2.08635673934426	-4.61837866885246	-2.08635673934426	-4.61837866885246	-3.01093269180328	-2.75672786229508	-3.35009836885246	-5.22494763606557	-5.17167440655738	-5.3970849147541	-3.60991674918033	-3.62279972295082	-3.82832802295082	-3.04806274098361	-3.95640348360656	-2.62391594918033	-4.36075299836066	-0.215603550819672	-2.08826861147541	-4.23446094590164	-2.32988937213115	-5.23427055737705	-3.43866129016393	-1.07229268196721	-5.43872996229508	-4.3680842295082	-4.04104504098361	-4.46731876721311	-4.0771670852459	-4.90166286557377	-3.98809217540984	-5.04849290819672	-4.39238787704918	-4.38768699508197	-2.0369695557377	0.0587026950819672	-2.08772312622951	-4.29380043442623	-5.65162507704918	2.8393908852459	-3.35938891803279	-2.4444932295082	0.860004534426229	-5.18618058688525	-6.15320077704918	3.57210923606557	-5.82711859672131	-5.20385479180328	2.7597537442623	1.08074476721311	-0.207072996721311	0.595201872131148	0.0270978147540984	-7.27020840163934	2.07186541803279	0.155074008229508
17	WALKING_DOWNSTAIRS	2.9391828326087	-1.91251794347826	-2.77624750652174	2.6288694173913	0.343188267391304	-2.11823607826087	9.28817578043478	-3.92360529130435	-4.38987108913043	-9.50026242173913	-9.46576675652174	-9.01097766521739	2.12375753913043	-0.507083552173913	-0.0341326391304348	-1.95945680217391	-3.46728645	-5.36331570652174	0.882390519565217	-2.50396272826087	1.34018532391304	-4.26532851304348	-4.59281989565217	-4.68462984347826	-1.79483368913043	-0.716957973913044	-1.65580585434783	-5.26801825217391	-5.72144734130435	-5.42770646521739	1.77134062608696	1.14503274347826	1.77134062608696	1.14503274347826	-2.63272950434783	-1.73699005217391	-2.97576103695652	-3.52687281086957	-5.40325787826087	-5.92319490869565	-0.628816152173913	-1.86334692391304	-3.93734002391304	3.19935589782609	-0.670301069565217	-2.32063814347826	-5.14562240434783	-2.22182117608696	-1.68160181521739	-2.28774702391304	-3.51268404347826	-4.98668458043478	-1.21520504347826	-3.45376508913043	-5.73043711086957	-5.08557029565217	-5.59085845869565	-4.52939005217391	-3.54944444130435	-4.51126869347826	-4.03380386086957	-4.54617866086957	-4.69390428043478	-5.40949520217391	-3.11667695869565	-1.35196236956522	-1.90041485652174	0.674324208695652	-1.54202957391304	-2.25615286304348	-1.65344302608696	-2.28274668913043	0.479372108695652	-4.0943875826087	-4.28868687826087	-0.455633569565217	-5.7734888	-6.43399203913043	0.729758932608696	-0.905380713043478	-1.11394920869565	-0.798154573913043	0.192612943478261	-7.54580714565217	1.8768213	0.135724922673913
17	WALKING_UPSTAIRS	2.62084868333333	-2.55691307083333	-3.47228197291667	-1.87881819375	0.194525929166667	-3.68775848958333	8.53530565833333	-2.84153753333333	-2.98171464166667	-9.49460372291667	-9.1597346625	-9.30159843541667	0.36796259375	0.43204024375	-0.215766635416667	-2.92665827083333	-3.56887984166667	-6.57430836041667	-0.687077795833333	-0.275711747916667	-0.140984754166667	-5.01863509791667	-4.93044125208333	-2.95702962708333	-1.47304247291667	-0.853211320833333	0.0383814041666667	-6.06044344375	-6.76722847708333	-6.10586202291667	-0.0607626604166666	-1.64032001875	-0.0607626604166666	-1.64032001875	-3.57233897916667	-3.90912450416667	-3.03985878541667	-4.5948811125	-6.37367490625	-6.8231162875	-2.6841554375	-2.15031789375	-4.138248175	-0.703316291666667	-0.820389808333333	-2.57575636875	-5.43280075	-1.847551075	-3.16244951041667	-3.60272225833333	-3.7705192875	-6.33017707916667	-2.99560205416667	-3.72580330208333	-6.80325770833333	-5.57294001875	-4.74055998333333	-5.52822976041667	-4.11171254166667	-5.21435415208333	-3.24273713333333	-5.41960326875	-4.81154119791667	-3.285163375	-2.91908152083333	-2.17036045416667	-3.66441302916667	-2.04678957291667	-2.46983278541667	-2.38067744791667	-3.60299853125	-4.37383107916667	-1.38041443333333	-5.04066956875	-4.96444579791667	-1.15082585833333	-6.69008763541667	-7.241557425	1.65997187916667	0.614864166666667	0.643216129166667	-0.390674579166667	0.968547427083333	-5.72547818333333	2.79992530833333	0.23325887375
18	LAYING	2.74691576923077	-1.73937684615385	-1.33815806923077	-9.84527649230769	-9.86160920923077	-9.87658662307692	-2.20600509076923	7.19755403692308	6.05495317692308	-9.82715987538462	-9.94093522615385	-9.90957249538462	7.49985010769231	3.50786515230769	-0.671873041538462	-9.85921071076923	-9.85554339384615	-9.90660246153846	-2.60084726	-6.70820117538462	7.40135001538462	-9.92872598	-9.84202872923077	-9.85108386307692	-7.46959895230769	-3.93440191846154	-5.46374128615385	-9.96104441384615	-9.90547638769231	-9.92548101846154	-9.86456241538461	-9.86464542615385	-9.86456241538461	-9.86464542615385	-9.8832154	-9.89526277538462	-9.80740846769231	-9.80560877846154	-9.93095122615385	-9.92153054	-9.85179972153846	-9.84909884615385	-9.88606906307692	-9.84321858307692	-9.86746450769231	-9.87224804307692	-0.858389750769231	3.03147026923077	3.44520174923077	-9.86404709384615	-9.85865325230769	-9.89116865846154	-9.86641245846154	-9.86210701230769	-9.90744752923077	2.33460559384615	1.08438640461538	2.41891128615385	-9.92436927692308	-9.85611171384615	-9.84999291538461	-9.93019371692308	-9.83457774923077	-9.86483048153846	0.827161470769231	-0.370416529230769	2.12250752	-9.86788412	-9.87648484461539	3.36611272769231	-9.88548418307692	-9.89710656769231	4.06653081846154	-9.84329092153846	-9.81468841692308	2.22453506307692	-9.91901007538462	-9.92737961692308	2.89430321538462	0.122514267692308	0.386049733846154	0.455903778461538	0.400964653846154	4.10902149384615	-5.12391751230769	-0.463402676923077
